CREATEDAT,LOADER_CASE,DEVICE_INFO,APP_VERSION,DURATION_RANGE,RECORD_COUNT
2026-05-29,ISSUED_DOCUMENT_EVIDENCE,IOS,6.7.0,= 0 ms,246
2026-05-30,ACTIONABLE_NOTIFICATION_DETAILS,IOS,6.7.0,10000+ ms,11148
2026-05-30,DOCUMENTS_LIST,IOS,6.6.0,10000+ ms,23
2026-05-30,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.1,10000+ ms,2
2026-05-30,ISSUED_DOCUMENT_DETAILS,IOS,6.6.2,10000+ ms,13
2026-05-30,ISSUED_DOCUMENT_DETAILS,IOS,6.5.0,10000+ ms,15
2026-05-30,DOCUMENTS_LIST,IOS,6.5.0,10000+ ms,14
2026-05-30,ISSUED_DOCUMENT_DETAILS,IOS,6.7.0,10000+ ms,1258
2026-05-30,DOCUMENTS_LIST,IOS,6.7.0,10000+ ms,464
2026-05-30,DOCUMENT_SELECTION_ISSUED_LIST,IOS,6.7.0,10000+ ms,45
2026-05-30,ISSUED_DOCUMENT_EVIDENCE,IOS,6.7.0,10000+ ms,1676
2026-05-30,NOTIFICATIONS_LIST,IOS,6.7.0,10000+ ms,311
2026-05-30,UPLOADED_DOCUMENT_EVIDENCE,IOS,6.7.0,10000+ ms,34
2026-05-30,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.0,10000+ ms,12
2026-05-30,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.2,10000+ ms,8
2026-05-30,DOWNLOAD_SELF_SIGN_DOCUMENT,IOS,6.7.0,10000+ ms,9
2026-05-30,ISSUERS_LIST,IOS,6.7.0,10000+ ms,157
2026-05-30,ISSUED_DOCUMENT_DETAILS,IOS,6.6.0,10000+ ms,26
2026-05-30,DOCUMENTS_LIST,IOS,6.6.2,10000+ ms,10
2026-05-30,ISSUED_DOCUMENT_DETAILS,IOS,6.6.1,10000+ ms,5
2026-05-30,DOCUMENT_SELECTION_UPLOADED_LIST,IOS,6.7.0,10000+ ms,2
2026-05-30,NON_ACTIONABLE_NOTIFICATION_DETAILS,IOS,6.7.0,10000+ ms,76
2026-05-30,DOCUMENTS_LIST,IOS,6.6.1,10000+ ms,1
2026-05-30,DOWNLOAD_DOCUMENT,IOS,6.7.0,10000+ ms,18
2026-05-30,ISSUED_DOCUMENT_EVIDENCE,IOS,6.5.0,10000+ ms,6
2026-05-30,QR_VERIFICATION,IOS,6.7.0,10000+ ms,164
2026-05-30,SHARE_DOCUMENT,IOS,6.7.0,10000+ ms,20
2026-05-30,DOCUMENTS_LIST,IOS,6.6.0,1001-5000 ms,147
2026-05-30,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.0,1001-5000 ms,14
2026-05-30,DOWNLOAD_SELF_SIGN_DOCUMENT,IOS,6.7.0,1001-5000 ms,16
2026-05-30,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.2,1001-5000 ms,10
2026-05-30,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.1,1001-5000 ms,4
2026-05-30,NON_ACTIONABLE_NOTIFICATION_DETAILS,IOS,6.7.0,1001-5000 ms,895
2026-05-30,ISSUED_DOCUMENT_DETAILS,IOS,6.6.2,1001-5000 ms,41
2026-05-30,QR_VERIFICATION,IOS,6.7.0,1001-5000 ms,344
2026-05-30,ISSUED_DOCUMENT_DETAILS,IOS,6.5.0,1001-5000 ms,22
2026-05-30,ISSUED_DOCUMENT_EVIDENCE,IOS,6.5.0,1001-5000 ms,8
2026-05-30,NOTIFICATIONS_LIST,IOS,6.7.0,1001-5000 ms,3038
2026-05-30,DOCUMENTS_LIST,IOS,6.6.1,1001-5000 ms,48
2026-05-30,UPLOADED_DOCUMENT_EVIDENCE,IOS,6.7.0,1001-5000 ms,202
2026-05-30,DOCUMENTS_LIST,IOS,6.5.0,1001-5000 ms,104
2026-05-30,DOWNLOAD_DOCUMENT,IOS,6.7.0,1001-5000 ms,95
2026-05-30,SHARE_DOCUMENT,IOS,6.7.0,1001-5000 ms,111
2026-05-30,DOCUMENTS_LIST,IOS,6.7.0,1001-5000 ms,5107
2026-05-30,ISSUERS_LIST,IOS,6.7.0,1001-5000 ms,15527
2026-05-30,ISSUED_DOCUMENT_DETAILS,IOS,6.7.0,1001-5000 ms,1953
2026-05-30,ISSUED_DOCUMENT_EVIDENCE,IOS,6.7.0,1001-5000 ms,7284
2026-05-30,DOCUMENT_SELECTION_ISSUED_LIST,IOS,6.7.0,1001-5000 ms,27
2026-05-30,ACTIONABLE_NOTIFICATION_DETAILS,IOS,6.7.0,1001-5000 ms,5901
2026-05-30,DOCUMENTS_LIST,IOS,6.6.2,1001-5000 ms,127
2026-05-30,ISSUED_DOCUMENT_DETAILS,IOS,6.6.0,1001-5000 ms,49
2026-05-30,ISSUED_DOCUMENT_DETAILS,IOS,6.6.1,1001-5000 ms,11
2026-05-30,ISSUED_DOCUMENT_DETAILS,IOS,6.6.0,5001-10000 ms,9
2026-05-30,ISSUED_DOCUMENT_DETAILS,IOS,6.5.0,5001-10000 ms,7
2026-05-30,QR_VERIFICATION,IOS,6.7.0,5001-10000 ms,50
2026-05-30,ISSUED_DOCUMENT_DETAILS,IOS,6.7.0,5001-10000 ms,464
2026-05-30,ACTIONABLE_NOTIFICATION_DETAILS,IOS,6.7.0,5001-10000 ms,8423
2026-05-30,ISSUED_DOCUMENT_EVIDENCE,IOS,6.7.0,5001-10000 ms,1824
2026-05-30,DOCUMENTS_LIST,IOS,6.7.0,5001-10000 ms,655
2026-05-30,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.1,5001-10000 ms,2
2026-05-30,ISSUED_DOCUMENT_DETAILS,IOS,6.6.1,5001-10000 ms,2
2026-05-30,ISSUERS_LIST,IOS,6.7.0,5001-10000 ms,412
2026-05-30,DOCUMENTS_LIST,IOS,6.5.0,5001-10000 ms,14
2026-05-30,DOWNLOAD_DOCUMENT,IOS,6.7.0,5001-10000 ms,10
2026-05-30,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.0,5001-10000 ms,1
2026-05-30,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.2,5001-10000 ms,4
2026-05-30,DOCUMENT_SELECTION_ISSUED_LIST,IOS,6.7.0,5001-10000 ms,4
2026-05-30,NOTIFICATIONS_LIST,IOS,6.7.0,5001-10000 ms,413
2026-05-30,DOCUMENTS_LIST,IOS,6.6.1,5001-10000 ms,5
2026-05-30,DOWNLOAD_SELF_SIGN_DOCUMENT,IOS,6.7.0,5001-10000 ms,3
2026-05-30,UPLOADED_DOCUMENT_EVIDENCE,IOS,6.7.0,5001-10000 ms,33
2026-05-30,SHARE_DOCUMENT,IOS,6.7.0,5001-10000 ms,11
2026-05-30,DOCUMENTS_LIST,IOS,6.6.2,5001-10000 ms,22
2026-05-30,NON_ACTIONABLE_NOTIFICATION_DETAILS,IOS,6.7.0,5001-10000 ms,97
2026-05-30,ISSUED_DOCUMENT_DETAILS,IOS,6.6.2,5001-10000 ms,4
2026-05-30,DOCUMENTS_LIST,IOS,6.6.0,5001-10000 ms,27
2026-05-30,DOWNLOAD_SELF_SIGN_DOCUMENT,IOS,6.7.0,501-1000 ms,33
2026-05-30,ISSUED_DOCUMENT_DETAILS,IOS,6.6.0,501-1000 ms,163
2026-05-30,DOCUMENT_SELECTION_UPLOADED_LIST,IOS,6.7.0,501-1000 ms,1
2026-05-30,DOCUMENTS_LIST,IOS,6.6.0,501-1000 ms,647
2026-05-30,ISSUED_DOCUMENT_DETAILS,IOS,6.6.2,501-1000 ms,83
2026-05-30,NON_ACTIONABLE_NOTIFICATION_DETAILS,IOS,6.7.0,501-1000 ms,7790
2026-05-30,NOTIFICATIONS_LIST,IOS,6.7.0,501-1000 ms,14043
2026-05-30,DOCUMENTS_LIST,IOS,6.6.1,501-1000 ms,114
2026-05-30,DOWNLOAD_DOCUMENT,IOS,6.7.0,501-1000 ms,85
2026-05-30,ISSUERS_LIST,IOS,6.7.0,501-1000 ms,372
2026-05-30,QR_VERIFICATION,IOS,6.7.0,501-1000 ms,1484
2026-05-30,ACTIONABLE_NOTIFICATION_DETAILS,IOS,6.7.0,501-1000 ms,910
2026-05-30,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.0,501-1000 ms,14
2026-05-30,ISSUED_DOCUMENT_EVIDENCE,IOS,6.5.0,501-1000 ms,3
2026-05-30,ISSUED_DOCUMENT_DETAILS,IOS,6.6.1,501-1000 ms,28
2026-05-30,DOCUMENTS_LIST,IOS,6.6.2,501-1000 ms,405
2026-05-30,ISSUED_DOCUMENT_DETAILS,IOS,6.7.0,501-1000 ms,7591
2026-05-30,ISSUED_DOCUMENT_DETAILS,IOS,6.5.0,501-1000 ms,85
2026-05-30,DOCUMENTS_LIST,IOS,6.7.0,501-1000 ms,21799
2026-05-30,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.1,501-1000 ms,3
2026-05-30,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.2,501-1000 ms,3
2026-05-30,DOCUMENT_SELECTION_ISSUED_LIST,IOS,6.7.0,501-1000 ms,70
2026-05-30,DOCUMENTS_LIST,IOS,6.5.0,501-1000 ms,286
2026-05-30,SHARE_DOCUMENT,IOS,6.7.0,501-1000 ms,80
2026-05-30,UPLOADED_DOCUMENT_EVIDENCE,IOS,6.7.0,501-1000 ms,319
2026-05-30,ISSUED_DOCUMENT_EVIDENCE,IOS,6.7.0,501-1000 ms,926
2026-05-30,ISSUED_DOCUMENT_EVIDENCE,IOS,6.7.0,< 0 ms,1
2026-05-30,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.1,< 0 ms,1
2026-05-30,DOCUMENTS_LIST,IOS,6.7.0,< 0 ms,2
2026-05-30,ACTIONABLE_NOTIFICATION_DETAILS,IOS,6.7.0,< 0 ms,17
2026-05-30,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.0,= 0 ms,228
2026-05-30,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.1,= 0 ms,42
2026-05-30,ISSUERS_LIST,IOS,6.7.0,= 0 ms,2494
2026-05-30,ACTIONABLE_NOTIFICATION_DETAILS,IOS,6.7.0,= 0 ms,2239
2026-05-30,DOCUMENT_SELECTION_ISSUED_LIST,IOS,6.7.0,= 0 ms,26
2026-05-30,UPLOADED_DOCUMENT_EVIDENCE,IOS,6.7.0,= 0 ms,85
2026-05-30,DOCUMENTS_LIST,IOS,6.7.0,= 0 ms,18066
2026-05-30,ISSUED_DOCUMENT_DETAILS,IOS,6.7.0,= 0 ms,2651
2026-05-30,DOCUMENTS_LIST,IOS,6.6.1,= 0 ms,83
2026-05-30,ISSUED_DOCUMENT_DETAILS,IOS,6.5.0,= 0 ms,27
2026-05-30,QR_VERIFICATION,IOS,6.7.0,= 0 ms,544
2026-05-30,DOWNLOAD_SELF_SIGN_DOCUMENT,IOS,6.7.0,= 0 ms,16
2026-05-30,DOCUMENT_SELECTION_UPLOADED_LIST,IOS,6.7.0,= 0 ms,1
2026-05-30,DOCUMENTS_LIST,IOS,6.6.2,= 0 ms,272
2026-05-30,NON_ACTIONABLE_NOTIFICATION_DETAILS,IOS,6.7.0,= 0 ms,17019
2026-05-30,ISSUED_DOCUMENT_EVIDENCE,IOS,6.5.0,= 0 ms,145
2026-05-30,DOCUMENTS_LIST,IOS,6.6.0,= 0 ms,401
2026-05-30,ISSUED_DOCUMENT_DETAILS,IOS,6.6.0,= 0 ms,45
2026-05-30,ISSUED_DOCUMENT_DETAILS,IOS,6.6.2,= 0 ms,36
2026-05-30,ISSUED_DOCUMENT_DETAILS,IOS,6.6.1,= 0 ms,13
2026-05-30,SHARE_DOCUMENT,IOS,6.7.0,= 0 ms,4
2026-05-30,DOWNLOAD_DOCUMENT,IOS,6.7.0,= 0 ms,5
2026-05-30,ISSUED_DOCUMENT_EVIDENCE,IOS,6.7.0,= 0 ms,258
2026-05-30,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.2,= 0 ms,191
2026-05-30,DOCUMENTS_LIST,IOS,6.5.0,= 0 ms,222
2026-05-30,NOTIFICATIONS_LIST,IOS,6.7.0,= 0 ms,29822
2026-05-31,QR_VERIFICATION,IOS,6.7.0,10000+ ms,145
2026-05-31,DOCUMENT_SELECTION_ISSUED_LIST,IOS,6.7.0,10000+ ms,35
2026-05-31,ISSUED_DOCUMENT_EVIDENCE,IOS,6.7.0,10000+ ms,1615
2026-05-31,ISSUED_DOCUMENT_EVIDENCE,IOS,6.5.0,10000+ ms,7
2026-05-31,UPLOADED_DOCUMENT_EVIDENCE,IOS,6.7.0,10000+ ms,26
2026-05-31,ACTIONABLE_NOTIFICATION_DETAILS,IOS,6.7.0,10000+ ms,10917
2026-05-31,DOCUMENT_SELECTION_UPLOADED_LIST,IOS,6.7.0,10000+ ms,6
2026-05-31,ISSUED_DOCUMENT_DETAILS,IOS,6.5.0,10000+ ms,23
2026-05-31,ISSUED_DOCUMENT_DETAILS,IOS,6.6.1,10000+ ms,4
2026-05-31,DOCUMENTS_LIST,IOS,6.6.2,10000+ ms,11
2026-05-31,DOCUMENTS_LIST,IOS,6.6.1,10000+ ms,1
2026-05-31,DOWNLOAD_SELF_SIGN_DOCUMENT,IOS,6.7.0,10000+ ms,14
2026-05-31,NOTIFICATIONS_LIST,IOS,6.7.0,10000+ ms,262
2026-05-31,SHARE_DOCUMENT,IOS,6.7.0,10000+ ms,28
2026-05-31,ISSUED_DOCUMENT_DETAILS,IOS,6.7.0,10000+ ms,1222
2026-05-31,ISSUED_DOCUMENT_DETAILS,IOS,6.6.0,10000+ ms,32
2026-05-31,DOCUMENTS_LIST,IOS,6.6.0,10000+ ms,16
2026-05-31,DOCUMENTS_LIST,IOS,6.7.0,10000+ ms,460
2026-05-31,ISSUERS_LIST,IOS,6.7.0,10000+ ms,154
2026-05-31,NON_ACTIONABLE_NOTIFICATION_DETAILS,IOS,6.7.0,10000+ ms,98
2026-05-31,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.1,10000+ ms,1
2026-05-31,DOCUMENTS_LIST,IOS,6.5.0,10000+ ms,11
2026-05-31,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.2,10000+ ms,3
2026-05-31,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.0,10000+ ms,6
2026-05-31,DOWNLOAD_DOCUMENT,IOS,6.7.0,10000+ ms,23
2026-05-31,ISSUED_DOCUMENT_DETAILS,IOS,6.6.2,10000+ ms,11
2026-05-31,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.1,1001-5000 ms,2
2026-05-31,NON_ACTIONABLE_NOTIFICATION_DETAILS,IOS,6.7.0,1001-5000 ms,846
2026-05-31,ISSUED_DOCUMENT_DETAILS,IOS,6.6.1,1001-5000 ms,7
2026-05-31,ISSUED_DOCUMENT_DETAILS,IOS,6.6.0,1001-5000 ms,51
2026-05-31,ISSUED_DOCUMENT_DETAILS,IOS,6.6.2,1001-5000 ms,38
2026-05-31,SHARE_DOCUMENT,IOS,6.7.0,1001-5000 ms,104
2026-05-31,ISSUERS_LIST,IOS,6.7.0,1001-5000 ms,14954
2026-05-31,DOCUMENTS_LIST,IOS,6.7.0,1001-5000 ms,4966
2026-05-31,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.2,1001-5000 ms,4
2026-05-31,ACTIONABLE_NOTIFICATION_DETAILS,IOS,6.7.0,1001-5000 ms,5329
2026-05-31,DOCUMENT_SELECTION_ISSUED_LIST,IOS,6.7.0,1001-5000 ms,17
2026-05-31,DOCUMENTS_LIST,IOS,6.6.2,1001-5000 ms,129
2026-05-31,NOTIFICATIONS_LIST,IOS,6.7.0,1001-5000 ms,2797
2026-05-31,QR_VERIFICATION,IOS,6.7.0,1001-5000 ms,339
2026-05-31,ISSUED_DOCUMENT_EVIDENCE,IOS,6.7.0,1001-5000 ms,6757
2026-05-31,ISSUED_DOCUMENT_EVIDENCE,IOS,6.5.0,1001-5000 ms,14
2026-05-31,DOWNLOAD_SELF_SIGN_DOCUMENT,IOS,6.7.0,1001-5000 ms,12
2026-05-31,ISSUED_DOCUMENT_DETAILS,IOS,6.5.0,1001-5000 ms,20
2026-05-31,DOCUMENTS_LIST,IOS,6.6.1,1001-5000 ms,36
2026-05-31,ISSUED_DOCUMENT_DETAILS,IOS,6.7.0,1001-5000 ms,1941
2026-05-31,UPLOADED_DOCUMENT_EVIDENCE,IOS,6.7.0,1001-5000 ms,200
2026-05-31,DOCUMENTS_LIST,IOS,6.6.0,1001-5000 ms,165
2026-05-31,DOCUMENTS_LIST,IOS,6.5.0,1001-5000 ms,92
2026-05-31,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.0,1001-5000 ms,14
2026-05-31,DOWNLOAD_DOCUMENT,IOS,6.7.0,1001-5000 ms,86
2026-05-31,QR_VERIFICATION,IOS,6.7.0,5001-10000 ms,57
2026-05-31,DOCUMENT_SELECTION_ISSUED_LIST,IOS,6.7.0,5001-10000 ms,3
2026-05-31,NON_ACTIONABLE_NOTIFICATION_DETAILS,IOS,6.7.0,5001-10000 ms,99
2026-05-31,DOCUMENTS_LIST,IOS,6.5.0,5001-10000 ms,19
2026-05-31,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.1,5001-10000 ms,1
2026-05-31,ACTIONABLE_NOTIFICATION_DETAILS,IOS,6.7.0,5001-10000 ms,7626
2026-05-31,DOCUMENTS_LIST,IOS,6.7.0,5001-10000 ms,634
2026-05-31,ISSUED_DOCUMENT_DETAILS,IOS,6.7.0,5001-10000 ms,484
2026-05-31,ISSUED_DOCUMENT_DETAILS,IOS,6.5.0,5001-10000 ms,4
2026-05-31,ISSUED_DOCUMENT_DETAILS,IOS,6.6.2,5001-10000 ms,8
2026-05-31,ISSUED_DOCUMENT_DETAILS,IOS,6.6.0,5001-10000 ms,12
2026-05-31,ISSUERS_LIST,IOS,6.7.0,5001-10000 ms,374
2026-05-31,DOCUMENTS_LIST,IOS,6.6.2,5001-10000 ms,20
2026-05-31,SHARE_DOCUMENT,IOS,6.7.0,5001-10000 ms,21
2026-05-31,DOWNLOAD_DOCUMENT,IOS,6.7.0,5001-10000 ms,10
2026-05-31,DOCUMENTS_LIST,IOS,6.6.1,5001-10000 ms,9
2026-05-31,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.2,5001-10000 ms,1
2026-05-31,ISSUED_DOCUMENT_EVIDENCE,IOS,6.5.0,5001-10000 ms,2
2026-05-31,DOCUMENTS_LIST,IOS,6.6.0,5001-10000 ms,34
2026-05-31,UPLOADED_DOCUMENT_EVIDENCE,IOS,6.7.0,5001-10000 ms,32
2026-05-31,DOWNLOAD_SELF_SIGN_DOCUMENT,IOS,6.7.0,5001-10000 ms,6
2026-05-31,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.0,5001-10000 ms,2
2026-05-31,ISSUED_DOCUMENT_DETAILS,IOS,6.6.1,5001-10000 ms,1
2026-05-31,NOTIFICATIONS_LIST,IOS,6.7.0,5001-10000 ms,397
2026-05-31,ISSUED_DOCUMENT_EVIDENCE,IOS,6.7.0,5001-10000 ms,1692
2026-05-31,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.0,501-1000 ms,7
2026-05-31,QR_VERIFICATION,IOS,6.7.0,501-1000 ms,1287
2026-05-31,ISSUED_DOCUMENT_EVIDENCE,IOS,6.5.0,501-1000 ms,6
2026-05-31,DOCUMENT_SELECTION_UPLOADED_LIST,IOS,6.7.0,501-1000 ms,2
2026-05-31,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.1,501-1000 ms,3
2026-05-31,ISSUED_DOCUMENT_DETAILS,IOS,6.6.1,501-1000 ms,24
2026-05-31,DOCUMENTS_LIST,IOS,6.6.1,501-1000 ms,90
2026-05-31,DOCUMENTS_LIST,IOS,6.5.0,501-1000 ms,314
2026-05-31,DOCUMENTS_LIST,IOS,6.6.0,501-1000 ms,546
2026-05-31,DOCUMENTS_LIST,IOS,6.6.2,501-1000 ms,350
2026-05-31,ISSUERS_LIST,IOS,6.7.0,501-1000 ms,401
2026-05-31,ISSUED_DOCUMENT_DETAILS,IOS,6.7.0,501-1000 ms,7077
2026-05-31,ISSUED_DOCUMENT_EVIDENCE,IOS,6.7.0,501-1000 ms,826
2026-05-31,ACTIONABLE_NOTIFICATION_DETAILS,IOS,6.7.0,501-1000 ms,881
2026-05-31,ISSUED_DOCUMENT_DETAILS,IOS,6.5.0,501-1000 ms,80
2026-05-31,NOTIFICATIONS_LIST,IOS,6.7.0,501-1000 ms,13761
2026-05-31,SHARE_DOCUMENT,IOS,6.7.0,501-1000 ms,71
2026-05-31,DOCUMENT_SELECTION_ISSUED_LIST,IOS,6.7.0,501-1000 ms,57
2026-05-31,NON_ACTIONABLE_NOTIFICATION_DETAILS,IOS,6.7.0,501-1000 ms,7401
2026-05-31,DOWNLOAD_SELF_SIGN_DOCUMENT,IOS,6.7.0,501-1000 ms,42
2026-05-31,ISSUED_DOCUMENT_DETAILS,IOS,6.6.2,501-1000 ms,90
2026-05-31,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.2,501-1000 ms,4
2026-05-31,ISSUED_DOCUMENT_DETAILS,IOS,6.6.0,501-1000 ms,138
2026-05-31,UPLOADED_DOCUMENT_EVIDENCE,IOS,6.7.0,501-1000 ms,303
2026-05-31,DOWNLOAD_DOCUMENT,IOS,6.7.0,501-1000 ms,83
2026-05-31,DOCUMENTS_LIST,IOS,6.7.0,501-1000 ms,20835
2026-05-31,DOCUMENTS_LIST,IOS,6.7.0,< 0 ms,1
2026-05-31,ACTIONABLE_NOTIFICATION_DETAILS,IOS,6.7.0,< 0 ms,10
2026-05-31,ISSUED_DOCUMENT_DETAILS,IOS,6.7.0,= 0 ms,2353
2026-05-31,NOTIFICATIONS_LIST,IOS,6.7.0,= 0 ms,29089
2026-05-31,ISSUED_DOCUMENT_DETAILS,IOS,6.6.2,= 0 ms,24
2026-05-31,DOCUMENTS_LIST,IOS,6.6.0,= 0 ms,409
2026-05-31,DOCUMENT_SELECTION_ISSUED_LIST,IOS,6.7.0,= 0 ms,12
2026-05-31,SHARE_DOCUMENT,IOS,6.7.0,= 0 ms,6
2026-05-31,NON_ACTIONABLE_NOTIFICATION_DETAILS,IOS,6.7.0,= 0 ms,16652
2026-05-31,DOCUMENT_SELECTION_UPLOADED_LIST,IOS,6.7.0,= 0 ms,5
2026-05-31,DOCUMENTS_LIST,IOS,6.6.2,= 0 ms,256
2026-05-31,ACTIONABLE_NOTIFICATION_DETAILS,IOS,6.7.0,= 0 ms,2122
2026-05-31,DOWNLOAD_DOCUMENT,IOS,6.7.0,= 0 ms,3
2026-05-31,UPLOADED_DOCUMENT_EVIDENCE,IOS,6.7.0,= 0 ms,116
2026-05-31,ISSUED_DOCUMENT_EVIDENCE,IOS,6.7.0,= 0 ms,274
2026-05-31,DOWNLOAD_SELF_SIGN_DOCUMENT,IOS,6.7.0,= 0 ms,36
2026-05-31,ISSUED_DOCUMENT_EVIDENCE,IOS,6.5.0,= 0 ms,135
2026-05-31,DOCUMENTS_LIST,IOS,6.7.0,= 0 ms,17579
2026-05-31,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.1,= 0 ms,35
2026-05-31,ISSUED_DOCUMENT_DETAILS,IOS,6.6.1,= 0 ms,6
2026-05-31,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.2,= 0 ms,150
2026-05-31,DOCUMENTS_LIST,IOS,6.6.1,= 0 ms,71
2026-05-31,DOCUMENTS_LIST,IOS,6.5.0,= 0 ms,235
2026-05-31,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.0,= 0 ms,227
2026-05-31,ISSUERS_LIST,IOS,6.7.0,= 0 ms,2323
2026-05-31,ISSUED_DOCUMENT_DETAILS,IOS,6.6.0,= 0 ms,44
2026-05-31,QR_VERIFICATION,IOS,6.7.0,= 0 ms,508
2026-05-31,ISSUED_DOCUMENT_DETAILS,IOS,6.5.0,= 0 ms,20
2026-06-01,ACTIONABLE_NOTIFICATION_DETAILS,IOS,6.7.0,10000+ ms,22158
2026-06-01,SHARE_DOCUMENT,IOS,6.7.0,10000+ ms,85
2026-06-01,DOCUMENTS_LIST,IOS,6.5.0,10000+ ms,23
2026-06-01,ISSUED_DOCUMENT_DETAILS,IOS,6.5.0,10000+ ms,27
2026-06-01,ISSUED_DOCUMENT_DETAILS,IOS,6.6.1,10000+ ms,12
2026-06-01,ISSUED_DOCUMENT_DETAILS,IOS,6.6.2,10000+ ms,39
2026-06-01,UPLOADED_DOCUMENT_EVIDENCE,IOS,6.7.0,10000+ ms,51
2026-06-01,ISSUERS_LIST,IOS,6.7.0,10000+ ms,380
2026-06-01,DOCUMENTS_LIST,IOS,6.6.0,10000+ ms,43
2026-06-01,DOCUMENT_SELECTION_ISSUED_LIST,IOS,6.7.0,10000+ ms,42
2026-06-01,DOWNLOAD_SELF_SIGN_DOCUMENT,IOS,6.7.0,10000+ ms,35
2026-06-01,NOTIFICATIONS_LIST,IOS,6.7.0,10000+ ms,646
2026-06-01,ISSUED_DOCUMENT_EVIDENCE,IOS,6.5.0,10000+ ms,11
2026-06-01,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.2,10000+ ms,9
2026-06-01,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.0,10000+ ms,17
2026-06-01,ISSUED_DOCUMENT_DETAILS,IOS,6.7.0,10000+ ms,2458
2026-06-01,ISSUED_DOCUMENT_DETAILS,IOS,6.6.0,10000+ ms,49
2026-06-01,NON_ACTIONABLE_NOTIFICATION_DETAILS,IOS,6.7.0,10000+ ms,158
2026-06-01,DOCUMENT_SELECTION_UPLOADED_LIST,IOS,6.7.0,10000+ ms,1
2026-06-01,DOCUMENTS_LIST,IOS,6.6.1,10000+ ms,5
2026-06-01,DOCUMENTS_LIST,IOS,6.7.0,10000+ ms,844
2026-06-01,QR_VERIFICATION,IOS,6.7.0,10000+ ms,328
2026-06-01,DOWNLOAD_DOCUMENT,IOS,6.7.0,10000+ ms,59
2026-06-01,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.1,10000+ ms,6
2026-06-01,ISSUED_DOCUMENT_EVIDENCE,IOS,6.7.0,10000+ ms,3550
2026-06-01,DOCUMENTS_LIST,IOS,6.6.2,10000+ ms,19
2026-06-01,DOCUMENTS_LIST,IOS,6.5.0,1001-5000 ms,293
2026-06-01,DOCUMENTS_LIST,IOS,6.6.2,1001-5000 ms,366
2026-06-01,NON_ACTIONABLE_NOTIFICATION_DETAILS,IOS,6.7.0,1001-5000 ms,1732
2026-06-01,ISSUED_DOCUMENT_EVIDENCE,IOS,6.7.0,1001-5000 ms,11696
2026-06-01,DOCUMENT_SELECTION_ISSUED_LIST,IOS,6.7.0,1001-5000 ms,64
2026-06-01,SHARE_DOCUMENT,IOS,6.7.0,1001-5000 ms,241
2026-06-01,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.1,1001-5000 ms,10
2026-06-01,ISSUED_DOCUMENT_DETAILS,IOS,6.6.1,1001-5000 ms,24
2026-06-01,NOTIFICATIONS_LIST,IOS,6.7.0,1001-5000 ms,7792
2026-06-01,ISSUERS_LIST,IOS,6.7.0,1001-5000 ms,27214
2026-06-01,ISSUED_DOCUMENT_EVIDENCE,IOS,6.6.0,1001-5000 ms,36
2026-06-01,DOWNLOAD_SELF_SIGN_DOCUMENT,IOS,6.7.0,1001-5000 ms,31
2026-06-01,ISSUED_DOCUMENT_DETAILS,IOS,6.5.0,1001-5000 ms,56
2026-06-01,ISSUED_DOCUMENT_DETAILS,IOS,6.6.2,1001-5000 ms,86
2026-06-01,ISSUED_DOCUMENT_DETAILS,IOS,6.7.0,1001-5000 ms,5126
