CREATED_AT, VIZ_TYPE, ALIAS_NAME, UAEPASS_AUTHENTICATION, ORIGIN, USER_AGENT, REQUIRED_DOC_NAMES, NOTIFICATION_STATE, MANDATORY_DOCS_AVAILABLE, MANDATORY_DOCS_FULFILLED, FIRST_READ_MANDATORY_DOCS_AVAILABLE, FIRST_READ_MANDATORY_DOCS_FULFILLED,CREDENTIAL_REQUEST,CREDENTIAL_STATUS, CONSENT_GIVEN, PIN_GIVEN, STATUS, ERROR_CATEGORIZATION, FAILURE_REASON, DOC_AVAILIBILITY, COUNT, NOTIFIED_SUCCESSFULLY,APP_RELEASE
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,No,No,No,No,No,,No,No,No Action Taken,,,Required Docs Not Available,42,NA,6.4.0
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,No,No,No,No,No,,No,No,No Action Taken,,,Required Docs Not Available,127,NA,6.4.1
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,No,No,No,No,No,,No,No,No Action Taken,,,Required Docs Not Available,6,NA,6.4.2
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,No,No,No,No,Yes,Failed,No,No,Failed,,DOCUMENT REQUEST FAILED,Required Docs Not Available,1,NA,6.4.0
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,No,No,No,No,Yes,Failed,No,No,Failed,,DOCUMENT REQUEST FAILED,Required Docs Not Available,7,NA,6.4.1
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,No,No,No,,No,No,No Action Taken,,,Required Docs Available,1,NA,6.4.1
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,No,No,No,,Yes,Yes,No Action Taken,,,Required Docs Available,1,NA,6.4.1
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,No,No,Yes,Success,No,No,No Action Taken,,,Required Docs Available,1,NA,6.2.0
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,No,No,Yes,Success,No,No,No Action Taken,,,Required Docs Available,4,NA,6.4.0
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,No,No,Yes,Success,No,No,No Action Taken,,,Required Docs Available,8,NA,6.4.1
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,No,No,Yes,Success,Yes,No,Failed,Failed before PIN page,INVALID_CERTIFICATE_ERROR,Required Docs Available,1,NA,6.4.0
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Failed,Failed after PIN page,USER_SESSION_AUTHENTICATION_FAILED,Required Docs Available,1,NA,6.4.1
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Failed,Failed after PIN page,USER_SESSION_AUTHENTICATION_FAILED,Required Docs Available,1,NA,6.4.2
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,No Action Taken,,,Required Docs Available,3,NA,6.4.1
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,No Action Taken,,,Required Docs Available,1,NA,6.4.2
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Shared,,,Required Docs Available,1,NA,6.2.0
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Shared,,,Required Docs Available,3,NA,6.3.0
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Shared,,,Required Docs Available,26,NA,6.4.0
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Shared,,,Required Docs Available,79,NA,6.4.1
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Shared,,,Required Docs Available,14,NA,6.4.2
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,No,No,No Action Taken,,,Required Docs Available,1,NA,6.0.1
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,No,No,No Action Taken,,,Required Docs Available,1,NA,6.2.0
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,No,No,No Action Taken,,,Required Docs Available,1,NA,6.3.0
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,No,No,No Action Taken,,,Required Docs Available,37,NA,6.4.0
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,No,No,No Action Taken,,,Required Docs Available,56,NA,6.4.1
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,No,No,No Action Taken,,,Required Docs Available,2,NA,6.4.2
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,No,Failed,Failed before PIN page,ISSUER_DOCUMENT_RETRIVAL_FAILURE,Required Docs Available,1,NA,6.2.2
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,No,Failed,Failed before PIN page,ISSUER_DOCUMENT_RETRIVAL_FAILURE,Required Docs Available,1,NA,6.4.0
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,No,Failed,Failed before PIN page,ISSUER_DOCUMENT_RETRIVAL_FAILURE,Required Docs Available,1,NA,6.4.1
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,No,No Action Taken,,,Required Docs Available,1,NA,6.3.0
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,No,No Action Taken,,,Required Docs Available,5,NA,6.4.0
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,No,No Action Taken,,,Required Docs Available,17,NA,6.4.1
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Failed,Failed after PIN page,DATA_RETREIVAL_ERROR_FROM_REDIS,Required Docs Available,2,NA,6.4.0
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Failed,Failed after PIN page,SIGNING_TIMEOUT,Required Docs Available,6,NA,6.4.0
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Failed,Failed after PIN page,SIGNING_TIMEOUT,Required Docs Available,6,NA,6.4.1
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Failed,Failed after PIN page,SIGNING_TIMEOUT,Required Docs Available,1,NA,6.4.2
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Failed,Failed after PIN page,USER_SESSION_AUTHENTICATION_FAILED,Required Docs Available,3,NA,6.4.0
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Failed,Failed after PIN page,USER_SESSION_AUTHENTICATION_FAILED,Required Docs Available,6,NA,6.4.1
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,No Action Taken,,,Required Docs Available,6,NA,6.4.0
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,No Action Taken,,,Required Docs Available,3,NA,6.4.1
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,2,NA,5.1.3
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,1,NA,5.10.0
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,1,NA,5.2.0
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,2,NA,5.5.1
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,1,NA,6.1.0
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,3,NA,6.2.0
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,3,NA,6.2.1
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,4,NA,6.2.2
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,8,NA,6.3.0
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,188,NA,6.4.0
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,459,NA,6.4.1
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,20,NA,6.4.2
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Rejected,No,No,No,No,No,,No,No,User Rejected,,,Required Docs Not Available,1,NA,6.2.1
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Rejected,No,No,No,No,No,,No,No,User Rejected,,,Required Docs Not Available,5,NA,6.4.0
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Rejected,No,No,No,No,No,,No,No,User Rejected,,,Required Docs Not Available,30,NA,6.4.1
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Rejected,No,No,No,No,No,,No,No,User Rejected,,,Required Docs Not Available,1,NA,6.4.2
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Rejected,Yes,Yes,No,No,Yes,Success,No,No,User Rejected,,,Required Docs Available,2,NA,6.4.0
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Rejected,Yes,Yes,No,No,Yes,Success,No,No,User Rejected,,,Required Docs Available,4,NA,6.4.1
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Rejected,Yes,Yes,No,No,Yes,Success,No,No,User Rejected,,,Required Docs Available,1,NA,6.4.2
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Rejected,Yes,Yes,Yes,Yes,No,,No,No,User Rejected,,,Required Docs Available,1,NA,6.2.0
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Rejected,Yes,Yes,Yes,Yes,No,,No,No,User Rejected,,,Required Docs Available,1,NA,6.2.2
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Rejected,Yes,Yes,Yes,Yes,No,,No,No,User Rejected,,,Required Docs Available,1,NA,6.4.0
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Rejected,Yes,Yes,Yes,Yes,No,,No,No,User Rejected,,,Required Docs Available,9,NA,6.4.1
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Rejected,Yes,Yes,Yes,Yes,No,,Yes,Yes,User Rejected,,,Required Docs Available,1,NA,6.4.0
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,Android,Emirates ID Card,Rejected,Yes,Yes,Yes,Yes,No,,Yes,Yes,User Rejected,,,Required Docs Available,1,NA,6.4.1
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,No,No,No,No,No,,No,No,No Action Taken,,,Required Docs Not Available,1,NA,5.10.0
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,No,No,No,No,No,,No,No,No Action Taken,,,Required Docs Not Available,1,NA,5.10.1
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,No,No,No,No,No,,No,No,No Action Taken,,,Required Docs Not Available,2,NA,6.1.3
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,No,No,No,No,No,,No,No,No Action Taken,,,Required Docs Not Available,1,NA,6.2.0
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,No,No,No,No,No,,No,No,No Action Taken,,,Required Docs Not Available,1,NA,6.2.1
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,No,No,No,No,No,,No,No,No Action Taken,,,Required Docs Not Available,9,NA,6.4.0
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,No,No,No,No,No,,No,No,No Action Taken,,,Required Docs Not Available,68,NA,6.4.1
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,No,No,No,No,Yes,Failed,No,No,Failed,,DOCUMENT REQUEST FAILED,Required Docs Not Available,3,NA,6.4.1
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,No,No,No,No,Yes,Success,No,No,No Action Taken,,,Required Docs Not Available,1,NA,6.4.1
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,No,No,Yes,Yes,No,,Yes,No,Failed,Failed before PIN page,ISSUER_DOCUMENT_RETRIVAL_FAILURE,Required Docs Available,1,NA,6.4.1
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,Yes,Yes,No,No,No,,Yes,Yes,Shared,,,Required Docs Available,1,NA,6.4.0
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,Yes,Yes,No,No,No,,Yes,Yes,Shared,,,Required Docs Available,2,NA,6.4.1
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,Yes,Yes,No,No,Yes,Success,No,No,No Action Taken,,,Required Docs Available,1,NA,6.4.0
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,Yes,Yes,No,No,Yes,Success,No,No,No Action Taken,,,Required Docs Available,3,NA,6.4.1
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,Yes,Yes,No,No,Yes,Success,Yes,No,No Action Taken,,,Required Docs Available,2,NA,6.4.1
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Failed,Failed after PIN page,SIGNING_TIMEOUT,Required Docs Available,1,NA,6.4.1
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Failed,Failed after PIN page,USER_SESSION_AUTHENTICATION_FAILED,Required Docs Available,1,NA,6.4.0
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Shared,,,Required Docs Available,1,NA,5.4.0
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Shared,,,Required Docs Available,1,NA,5.5.0
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Shared,,,Required Docs Available,1,NA,5.5.1
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Shared,,,Required Docs Available,2,NA,6.1.1
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Shared,,,Required Docs Available,2,NA,6.2.0
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Shared,,,Required Docs Available,2,NA,6.2.2
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Shared,,,Required Docs Available,1,NA,6.3.0
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Shared,,,Required Docs Available,11,NA,6.4.0
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,Yes,Yes,No,No,Yes,Success,Yes,Yes,Shared,,,Required Docs Available,104,NA,6.4.1
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,No,No,No Action Taken,,,Required Docs Available,1,NA,6.1.1
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,No,No,No Action Taken,,,Required Docs Available,1,NA,6.2.0
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,No,No,No Action Taken,,,Required Docs Available,1,NA,6.2.1
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,No,No,No Action Taken,,,Required Docs Available,11,NA,6.4.0
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,No,No,No Action Taken,,,Required Docs Available,62,NA,6.4.1
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,No,Failed,Failed before PIN page,ISSUER_DOCUMENT_RETRIVAL_FAILURE,Required Docs Available,1,NA,5.10.1
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,No,Failed,Failed before PIN page,ISSUER_DOCUMENT_RETRIVAL_FAILURE,Required Docs Available,6,NA,6.4.1
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,No,No Action Taken,,,Required Docs Available,1,NA,6.3.0
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,No,No Action Taken,,,Required Docs Available,1,NA,6.4.0
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,No,No Action Taken,,,Required Docs Available,12,NA,6.4.1
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Failed,Failed after PIN page,DDA_INVALID_CADES_SIGNATURE_ERROR,Required Docs Available,1,NA,6.4.1
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Failed,Failed after PIN page,SIGNING_FAILED,Required Docs Available,1,NA,6.4.1
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Failed,Failed after PIN page,SIGNING_TIMEOUT,Required Docs Available,1,NA,6.3.0
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Failed,Failed after PIN page,USER_SESSION_AUTHENTICATION_FAILED,Required Docs Available,1,NA,6.4.0
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Failed,Failed after PIN page,USER_SESSION_AUTHENTICATION_FAILED,Required Docs Available,4,NA,6.4.1
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,1,NA,5.10.0
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,1,NA,5.10.1
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,1,NA,5.9.0
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,5,NA,6.0.0
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,2,NA,6.1.0
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,3,NA,6.1.1
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,1,NA,6.1.2
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,7,NA,6.1.3
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,3,NA,6.1.5
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,8,NA,6.2.0
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,6,NA,6.2.1
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,5,NA,6.2.2
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,7,NA,6.3.0
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,51,NA,6.4.0
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Read,Yes,Yes,Yes,Yes,No,,Yes,Yes,Shared,,,Required Docs Available,545,NA,6.4.1
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Rejected,No,No,No,No,No,,No,No,User Rejected,,,Required Docs Not Available,1,NA,6.2.1
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Rejected,No,No,No,No,No,,No,No,User Rejected,,,Required Docs Not Available,4,NA,6.4.0
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Rejected,No,No,No,No,No,,No,No,User Rejected,,,Required Docs Not Available,30,NA,6.4.1
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Rejected,No,No,No,No,Yes,Failed,No,No,User Rejected,,,Required Docs Not Available,1,NA,6.4.1
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Rejected,Yes,Yes,No,No,Yes,Success,No,No,User Rejected,,,Required Docs Available,1,NA,6.2.0
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Rejected,Yes,Yes,No,No,Yes,Success,No,No,User Rejected,,,Required Docs Available,6,NA,6.4.1
17-Nov-25,Push,Botim,DV with UAEPASS Authentication,MOBILE,IOS,Emirates ID Card,Rejected,Yes,Yes,Yes,Yes,No,,No,No,User Rejected,,,Required Docs Available,2,NA,6.3.0
